"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Apr 07 18:57:08 GMT 2023","Fri Apr 07 18:57:17 GMT 2023","8858","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","test_article_del",""
"passed","Fri Apr 07 18:56:24 GMT 2023","Fri Apr 07 18:56:27 GMT 2023","2830","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","test_registration",""
"passed","Fri Apr 07 18:56:48 GMT 2023","Fri Apr 07 18:56:56 GMT 2023","8124","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","test_mod_article_title",""
"passed","Fri Apr 07 18:57:18 GMT 2023","Fri Apr 07 18:57:19 GMT 2023","950","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","test_saving_data_interface",""
"passed","Fri Apr 07 18:56:28 GMT 2023","Fri Apr 07 18:56:29 GMT 2023","904","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","test_login",""
"passed","Fri Apr 07 18:56:58 GMT 2023","Fri Apr 07 18:57:07 GMT 2023","8970","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","test_new_comment",""
"passed","Fri Apr 07 18:56:41 GMT 2023","Fri Apr 07 18:56:47 GMT 2023","5834","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","test_new_article",""
"passed","Fri Apr 07 18:56:22 GMT 2023","Fri Apr 07 18:56:23 GMT 2023","156","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","test_accept_cookie",""
"passed","Fri Apr 07 18:57:27 GMT 2023","Fri Apr 07 18:57:28 GMT 2023","1132","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","test_logout",""
"broken","Fri Apr 07 18:57:20 GMT 2023","Fri Apr 07 18:57:25 GMT 2023","5066","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","test_import_data_from_file",""
"passed","Fri Apr 07 18:56:38 GMT 2023","Fri Apr 07 18:56:39 GMT 2023","969","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","test_multi_page_list",""
"passed","Fri Apr 07 18:56:30 GMT 2023","Fri Apr 07 18:56:37 GMT 2023","6657","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","test_data_listing",""
