"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Apr 07 19:04:38 GMT 2023","Fri Apr 07 19:04:39 GMT 2023","1084","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","test_logout",""
"passed","Fri Apr 07 19:03:25 GMT 2023","Fri Apr 07 19:03:28 GMT 2023","2615","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","test_registration",""
"passed","Fri Apr 07 19:03:31 GMT 2023","Fri Apr 07 19:03:38 GMT 2023","6605","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","test_data_listing",""
"passed","Fri Apr 07 19:03:42 GMT 2023","Fri Apr 07 19:03:47 GMT 2023","5683","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","test_new_article",""
"passed","Fri Apr 07 19:03:58 GMT 2023","Fri Apr 07 19:04:07 GMT 2023","8937","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","test_new_comment",""
"passed","Fri Apr 07 19:03:39 GMT 2023","Fri Apr 07 19:03:40 GMT 2023","943","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","test_multi_page_list",""
"passed","Fri Apr 07 19:03:24 GMT 2023","Fri Apr 07 19:03:24 GMT 2023","88","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","test_accept_cookie",""
"passed","Fri Apr 07 19:03:29 GMT 2023","Fri Apr 07 19:03:30 GMT 2023","920","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","test_login",""
"passed","Fri Apr 07 19:04:08 GMT 2023","Fri Apr 07 19:04:17 GMT 2023","8797","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","test_article_del",""
"passed","Fri Apr 07 19:04:19 GMT 2023","Fri Apr 07 19:04:20 GMT 2023","953","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","test_saving_data_interface",""
"passed","Fri Apr 07 19:03:49 GMT 2023","Fri Apr 07 19:03:57 GMT 2023","8142","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","test_mod_article_title",""
"passed","Fri Apr 07 19:04:21 GMT 2023","Fri Apr 07 19:04:37 GMT 2023","15917","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","test_import_data_from_file",""
