"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Apr 12 15:32:52 GMT 2023","Wed Apr 12 15:33:03 GMT 2023","11078","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","test_data_listing",""
"passed","Wed Apr 12 15:33:22 GMT 2023","Wed Apr 12 15:33:31 GMT 2023","8915","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","test_new_article",""
"passed","Wed Apr 12 15:36:59 GMT 2023","Wed Apr 12 15:37:05 GMT 2023","5941","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","test_logout",""
"passed","Wed Apr 12 15:33:04 GMT 2023","Wed Apr 12 15:33:20 GMT 2023","16084","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","test_multi_page_list",""
"passed","Wed Apr 12 15:34:10 GMT 2023","Wed Apr 12 15:36:36 GMT 2023","146380","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","test_saving_data_interface",""
"passed","Wed Apr 12 15:32:36 GMT 2023","Wed Apr 12 15:32:43 GMT 2023","7450","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","test_registration",""
"passed","Wed Apr 12 15:33:44 GMT 2023","Wed Apr 12 15:33:56 GMT 2023","11928","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","test_new_comment",""
"passed","Wed Apr 12 15:32:29 GMT 2023","Wed Apr 12 15:32:35 GMT 2023","5089","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","test_accept_cookie",""
"passed","Wed Apr 12 15:33:32 GMT 2023","Wed Apr 12 15:33:43 GMT 2023","10733","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","test_mod_article_title",""
"passed","Wed Apr 12 15:36:38 GMT 2023","Wed Apr 12 15:36:58 GMT 2023","20300","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","test_import_data_from_file",""
"passed","Wed Apr 12 15:32:45 GMT 2023","Wed Apr 12 15:32:51 GMT 2023","5884","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","test_login",""
"passed","Wed Apr 12 15:33:57 GMT 2023","Wed Apr 12 15:34:09 GMT 2023","11946","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","test_article_del",""
