"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Apr 12 08:20:38 GMT 2023","Wed Apr 12 08:20:41 GMT 2023","2717","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","Regisztráció megfelelő adatokkal",""
"passed","Wed Apr 12 08:21:22 GMT 2023","Wed Apr 12 08:21:30 GMT 2023","8869","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","Saját cikk törlése",""
"passed","Wed Apr 12 08:21:34 GMT 2023","Wed Apr 12 08:21:50 GMT 2023","15840","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","Ismtelt és sorozatos adatbevitel adatforrásból (többszöri regisztráció)",""
"passed","Wed Apr 12 08:20:53 GMT 2023","Wed Apr 12 08:20:53 GMT 2023","905","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","Több oldalas lista bejárása",""
"passed","Wed Apr 12 08:20:37 GMT 2023","Wed Apr 12 08:20:37 GMT 2023","156","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","Adatkezelés elfogadása",""
"passed","Wed Apr 12 08:21:02 GMT 2023","Wed Apr 12 08:21:10 GMT 2023","8129","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","Saját cikk címének módosítása",""
"passed","Wed Apr 12 08:21:32 GMT 2023","Wed Apr 12 08:21:33 GMT 2023","891","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","Bejelentkezést követően az első oldalon lévő cikkek szerzőinek a kigyűjtése csv fájlba",""
"passed","Wed Apr 12 08:20:45 GMT 2023","Wed Apr 12 08:20:51 GMT 2023","6629","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","Egyik felhasználó cikkeinek kilistázása/lista bejárása",""
"passed","Wed Apr 12 08:20:55 GMT 2023","Wed Apr 12 08:21:01 GMT 2023","5704","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","Cikk létrehozása",""
"passed","Wed Apr 12 08:21:11 GMT 2023","Wed Apr 12 08:21:20 GMT 2023","8849","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","Saját cikk hozzászólása",""
"passed","Wed Apr 12 08:20:42 GMT 2023","Wed Apr 12 08:20:43 GMT 2023","897","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","Bejelentkezés megfelelő adatokkal",""
"passed","Wed Apr 12 08:21:51 GMT 2023","Wed Apr 12 08:21:52 GMT 2023","1104","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","Kijelentkezés",""
