"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Apr 12 08:47:58 GMT 2023","Wed Apr 12 08:48:09 GMT 2023","11049","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","Több oldalas lista bejárása",""
"passed","Wed Apr 12 08:51:25 GMT 2023","Wed Apr 12 08:51:26 GMT 2023","926","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","Kijelentkezés",""
"passed","Wed Apr 12 08:48:26 GMT 2023","Wed Apr 12 08:48:35 GMT 2023","8606","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","Saját cikk hozzászólása",""
"passed","Wed Apr 12 08:48:36 GMT 2023","Wed Apr 12 08:48:45 GMT 2023","8555","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","Saját cikk törlése",""
"passed","Wed Apr 12 08:47:44 GMT 2023","Wed Apr 12 08:47:47 GMT 2023","2443","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","Regisztráció megfelelő adatokkal","Regisztrációhoz szükséges adatokat az adatok.py fájlból származnak."
"passed","Wed Apr 12 08:47:48 GMT 2023","Wed Apr 12 08:47:49 GMT 2023","835","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","Bejelentkezés megfelelő adatokkal","Regisztrációnál létrehozott felhasználóval bejelentkezés"
"passed","Wed Apr 12 08:47:43 GMT 2023","Wed Apr 12 08:47:43 GMT 2023","58","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","Adatkezelés elfogadása","Sütik elfogadása"
"passed","Wed Apr 12 08:51:08 GMT 2023","Wed Apr 12 08:51:24 GMT 2023","15273","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","Ismételt és sorozatos adatbevitel adatforrásból (többszöri regisztráció)",""
"passed","Wed Apr 12 08:48:46 GMT 2023","Wed Apr 12 08:51:07 GMT 2023","141394","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","Bejelentkezést követően az első oldalon lévő cikkek szerzőinek a kigyűjtése csv fájlba",""
"passed","Wed Apr 12 08:47:50 GMT 2023","Wed Apr 12 08:47:56 GMT 2023","5984","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","Egyik felhasználó cikkeinek kilistázása/lista bejárása",""
"passed","Wed Apr 12 08:48:10 GMT 2023","Wed Apr 12 08:48:16 GMT 2023","5571","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","Cikk létrehozása",""
"passed","Wed Apr 12 08:48:17 GMT 2023","Wed Apr 12 08:48:25 GMT 2023","7823","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","Saját cikk címének módosítása",""
