"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 04 12:04:25 GMT 2023","Thu May 04 12:04:37 GMT 2023","11566","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","Egyik felhasználó cikkeinek kilistázása/lista bejárása",""
"passed","Thu May 04 12:05:51 GMT 2023","Thu May 04 12:06:04 GMT 2023","13004","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","Bejelentkezést követően az első oldalon lévő cikkek szerzőinek a kigyűjtése txt fájlba",""
"passed","Thu May 04 12:06:32 GMT 2023","Thu May 04 12:06:38 GMT 2023","5979","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","Kijelentkezés",""
"passed","Thu May 04 12:05:10 GMT 2023","Thu May 04 12:05:21 GMT 2023","10942","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","Saját cikk szövegének módosítása",""
"passed","Thu May 04 12:05:22 GMT 2023","Thu May 04 12:05:34 GMT 2023","12139","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","Saját cikk hozzászólása",""
"passed","Thu May 04 12:06:05 GMT 2023","Thu May 04 12:06:31 GMT 2023","26409","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","Ismételt és sorozatos adatbevitel adatforrásból (többszöri regisztráció)",""
"passed","Thu May 04 12:05:00 GMT 2023","Thu May 04 12:05:09 GMT 2023","9002","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","Cikk létrehozása",""
"passed","Thu May 04 12:04:18 GMT 2023","Thu May 04 12:04:24 GMT 2023","5856","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","Bejelentkezés regisztrált felhasználóval",""
"passed","Thu May 04 12:05:35 GMT 2023","Thu May 04 12:05:49 GMT 2023","14040","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","Saját cikk törlése",""
"passed","Thu May 04 12:04:01 GMT 2023","Thu May 04 12:04:06 GMT 2023","5244","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","Adatkezelés elfogadása",""
"passed","Thu May 04 12:04:38 GMT 2023","Thu May 04 12:04:59 GMT 2023","21125","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","Több oldalas lista bejárása",""
"passed","Thu May 04 12:04:07 GMT 2023","Thu May 04 12:04:17 GMT 2023","9697","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","Regisztráció megfelelő adatokkal",""
