"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Apr 08 10:40:11 GMT 2023","Sat Apr 08 10:40:18 GMT 2023","7864","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","test_mod_article_title",""
"passed","Sat Apr 08 10:43:02 GMT 2023","Sat Apr 08 10:43:18 GMT 2023","15358","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","test_import_data_from_file",""
"passed","Sat Apr 08 10:39:32 GMT 2023","Sat Apr 08 10:39:34 GMT 2023","1477","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","test_accept_cookie",""
"passed","Sat Apr 08 10:39:44 GMT 2023","Sat Apr 08 10:39:50 GMT 2023","6025","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","test_data_listing",""
"passed","Sat Apr 08 10:39:42 GMT 2023","Sat Apr 08 10:39:43 GMT 2023","891","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","test_login",""
"passed","Sat Apr 08 10:40:20 GMT 2023","Sat Apr 08 10:40:28 GMT 2023","8603","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","test_new_comment",""
"passed","Sat Apr 08 10:43:19 GMT 2023","Sat Apr 08 10:43:20 GMT 2023","950","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","test_logout",""
"passed","Sat Apr 08 10:40:04 GMT 2023","Sat Apr 08 10:40:09 GMT 2023","5529","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","test_new_article",""
"passed","Sat Apr 08 10:39:35 GMT 2023","Sat Apr 08 10:39:41 GMT 2023","5631","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","test_registration",""
"passed","Sat Apr 08 10:39:51 GMT 2023","Sat Apr 08 10:40:03 GMT 2023","11191","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","test_multi_page_list",""
"passed","Sat Apr 08 10:40:30 GMT 2023","Sat Apr 08 10:40:38 GMT 2023","8638","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","test_article_del",""
"passed","Sat Apr 08 10:40:40 GMT 2023","Sat Apr 08 10:43:01 GMT 2023","141451","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","test_saving_data_interface",""
