"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Apr 13 07:11:33 GMT 2023","Thu Apr 13 07:11:40 GMT 2023","7575","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","Regisztráció megfelelő adatokkal",""
"passed","Thu Apr 13 07:13:28 GMT 2023","Thu Apr 13 07:13:34 GMT 2023","6031","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","Kijelentkezés",""
"broken","Thu Apr 13 07:12:02 GMT 2023","Thu Apr 13 07:12:08 GMT 2023","5899","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","Több oldalas lista bejárása",""
"passed","Thu Apr 13 07:12:32 GMT 2023","Thu Apr 13 07:12:44 GMT 2023","12029","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","Saját cikk hozzászólása",""
"passed","Thu Apr 13 07:12:45 GMT 2023","Thu Apr 13 07:12:57 GMT 2023","11725","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","test_article_del",""
"passed","Thu Apr 13 07:12:09 GMT 2023","Thu Apr 13 07:12:18 GMT 2023","8901","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","Cikk létrehozása",""
"passed","Thu Apr 13 07:11:26 GMT 2023","Thu Apr 13 07:11:31 GMT 2023","5193","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","Adatkezelés elfogadása",""
"passed","Thu Apr 13 07:12:59 GMT 2023","Thu Apr 13 07:13:05 GMT 2023","6147","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","Bejelentkezést követően az első oldalon lévő cikkek szerzőinek a kigyűjtése csv fájlba",""
"passed","Thu Apr 13 07:11:42 GMT 2023","Thu Apr 13 07:11:48 GMT 2023","5870","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","Bejelentkezés megfelelő adatokkal",""
"passed","Thu Apr 13 07:11:49 GMT 2023","Thu Apr 13 07:12:00 GMT 2023","11533","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","Egyik felhasználó cikkeinek kilistázása/lista bejárása",""
"passed","Thu Apr 13 07:13:06 GMT 2023","Thu Apr 13 07:13:26 GMT 2023","20340","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","Ismételt és sorozatos adatbevitel adatforrásból (többszöri regisztráció)",""
"passed","Thu Apr 13 07:12:19 GMT 2023","Thu Apr 13 07:12:31 GMT 2023","11299","vizsgaremek_automata_teszt","test_Conduit","TestConduit","","","Saját cikk címének módosítása",""
